,date,"In this sentence: 'In 2016, _ has become an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ was a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ was a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ was a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ was a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ was an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ was an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will be a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will be a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will be a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will be a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will be an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will be an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is being a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is being a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is being a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is being a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is being an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is being an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has been a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has been a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has been a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has been a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has been an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has been an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ became a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ became a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ became a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ became a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ became an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ became an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ becomes a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ becomes a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ becomes a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ becomes a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ becomes an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ becomes an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will become a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will become a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will become a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will become a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will become an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ will become an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is becoming a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is becoming a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is becoming a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is becoming a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is becoming an adolescent.', the missing gendered pronoun is","In this sentence: 'In 2016, _ is becoming an adult.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has become a kid.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has become a teenager.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has become a grown up.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has become a child.', the missing gendered pronoun is","In this sentence: 'In 2016, _ has become an adolescent.', the missing gendered pronoun is"
10,1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.006,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.002,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.005,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.0,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.008,0.001,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.002,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.002,0.012,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.002,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.003,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001,0.002,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.003,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.006,0.005,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.003,0.015,0.006,0.033,0.002,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.007,0.002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.001,0.002,0.001,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.002,0.002,0.004,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.001,0.002,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2008,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.005,0.002,0.008,0.009,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.004,0.002,0.001,0.004,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
29,2016,0.0,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.019,0.012,0.012,0.018,0.022,0.023,0.023,0.0,0.0,0.003,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.008,0.004,0.017,0.011,0.0,0.001,0.0,0.0,0.002,0.0,0.011,0.013,0.034,0.003,0.01,0.044,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.007
